genre,name,ext,encoding,size,headings,words,status
Action,"1990_Miller's Crossing.html",.html,utf-8,215398,0,28523,low-headings
Action,"1990_Miller's Crossing.txt",.txt,utf-8,285094,0,27448,low-headings
Action,"1990_Misery.html",.html,utf-8,240174,0,21353,low-headings
Action,"1990_Misery.txt",.txt,utf-8,234068,0,21353,low-headings
Action,"1990_The Grifters.html",.html,utf-8,172195,0,22431,low-headings
Action,"1990_Tremors.html",.html,utf-8,258789,0,25052,low-headings
Action,"1991_Hudson Hawk.html",.html,utf-8,193490,0,23413,low-headings
Action,"1991_The Fisher King.html",.html,utf-8,253343,0,25080,low-headings
Action,"1992_Bad Lieutenant.txt",.txt,utf-8,139351,0,15046,low-headings
Action,"1992_Batman 2 (Unproduced).html",.html,utf-8,293541,0,38094,low-headings
Action,"1992_El Mariachi.txt",.txt,utf-8,117024,0,13015,low-headings
Action,"1992_Hero.html",.html,utf-8,248854,0,29307,low-headings
Action,"1992_Jennifer Eight.html",.html,utf-8,301102,0,35630,low-headings
Action,"1992_Last Of The Mohicans.html",.html,utf-8,261529,0,25205,low-headings
Action,"1992_Light Sleeper.txt",.txt,utf-8,169192,0,13672,low-headings
Action,"1992_Reservoir Dogs.txt",.txt,utf-8,183124,0,17758,low-headings
Action,"1992_Unforgiven.html",.html,utf-8,238915,0,27131,low-headings
Action,"1993_Cliffhanger.html",.html,utf-8,269428,0,32407,low-headings
Action,"1993_Demolition Man.html",.html,utf-8,214725,0,22473,low-headings
Action,"1993_Even Cowgirls Get The Blues.txt",.txt,utf-8,181082,0,18672,low-headings
Action,"1993_Freaked.pdf",.pdf,binary,177775,-1,-1,PDF-skip
Action,"1993_Philadelphia.html",.html,utf-8,224187,0,22740,low-headings
Action,"1993_Schindler's List.html",.html,utf-8,286713,0,29915,low-headings
Action,"1993_The Fugitive.html",.html,utf-8,168999,0,26252,low-headings
Action,"1993_The Piano.html",.html,utf-8,154271,0,21448,low-headings
Action,"1993_Tombstone.html",.html,utf-8,232259,0,30528,low-headings
Action,"1993_True Romance.html",.html,utf-8,207756,83,26511,convertible
Action,"1994_Ace Ventura_ Pet Detective.html",.html,utf-8,146296,131,18048,convertible
Action,"1994_Clerks.html",.html,utf-8,157457,0,23363,low-headings
Action,"1994_Clerks.txt",.txt,utf-8,290022,0,23312,low-headings
Action,"1994_Natural Born Killers.html",.html,utf-8,255085,0,31851,low-headings
Action,"1994_New Nightmare.txt",.txt,utf-8,175473,0,20267,low-headings
Action,"1994_Star Trek 07_ Generations.html",.html,utf-8,287317,0,24021,low-headings
Action,"1994_Star Trek 08_ First Contact.html",.html,utf-8,302806,0,26735,low-headings
Action,"1994_The Crow.html",.html,utf-8,137784,0,21915,low-headings
Action,"1994_X-Men.html",.html,utf-8,279469,0,33724,low-headings
Action,"1995_Assassins.html",.html,utf-8,196510,0,22918,low-headings
Action,"1995_Casino.html",.html,utf-8,431716,437,51649,convertible
Action,"1995_Casino.txt",.txt,utf-8,583860,0,51649,low-headings
Action,"1995_Copycat.html",.html,utf-8,188505,1,30101,low-headings
Action,"1995_Halloween 6_ The Curse of Michael Myers (HALLOWEEN 666_ THE ORIGIN OF MICHAEL MY.html",.html,utf-8,146916,147,22937,convertible
Action,"1995_Living in Oblivion.txt",.txt,utf-8,195438,0,17382,low-headings
Action,"1995_Mighty Morphin Power Rangers.txt",.txt,utf-8,149059,0,17152,low-headings
Action,"1995_Nick of Time.html",.html,utf-8,205228,0,20014,low-headings
Action,"1995_Nixon.txt",.txt,utf-8,413628,0,39615,low-headings
Action,"1995_SuperFights.pdf",.pdf,binary,93159,-1,-1,PDF-skip
Action,"1995_The Usual Suspects.html",.html,utf-8,232818,0,25127,low-headings
Action,"1995_Toy Story.html",.html,utf-8,175311,100,21455,convertible
Action,"1995_Virtuosity.html",.html,utf-8,166421,0,25747,low-headings
Action,"1996_Bottle Rocket.html",.html,utf-8,173780,92,19812,convertible
Action,"1996_Bottle Rocket.txt",.txt,utf-8,225405,0,19807,low-headings
Action,"1996_Fargo.html",.html,utf-8,108208,0,16989,low-headings
Action,"1996_Fargo.txt",.txt,utf-8,185709,0,16840,low-headings
Action,"1996_Independence Day.html",.html,utf-8,177669,0,26883,low-headings
Action,"1996_Independence Day.txt",.txt,utf-8,277165,0,26866,low-headings
Action,"1996_Jerry Maguire.html",.html,utf-8,297265,0,27066,low-headings
Action,"1996_Lone Star.html",.html,utf-8,150805,0,23468,low-headings
Action,"1996_Mission Impossible.html",.html,utf-8,177699,0,21712,low-headings
Action,"1996_Return of the Apes.html",.html,utf-8,185755,0,32653,low-headings
Action,"1996_The Cable Guy.txt",.txt,utf-8,137548,1,24081,low-headings
Action,"1996_The English Patient.html",.html,utf-8,317090,0,30945,low-headings
Action,"1996_Trainspotting.html",.html,utf-8,180877,0,17373,low-headings
Action,"1997_Airforce One.html",.html,utf-8,280383,0,26252,low-headings
Action,"1997_Austin Powers_ International Man of Mystery.html",.html,utf-8,220132,0,19060,low-headings
Action,"1997_Austin Powers_ International Man of Mystery.txt",.txt,utf-8,212207,0,19059,low-headings
Action,"1997_Chasing Amy.txt",.txt,utf-8,266337,0,23551,low-headings
Action,"1997_Henry Fool.txt",.txt,utf-8,260833,0,25374,low-headings
Action,"1997_Kundun.html",.html,utf-8,211711,0,23742,low-headings
Action,"1997_Kundun.txt",.txt,utf-8,221917,0,23472,low-headings
Action,"1997_L.A. Confidential.html",.html,utf-8,241666,0,25768,low-headings
Action,"1997_Men In Black.txt",.txt,utf-8,241066,0,25036,low-headings
Action,"1997_Metro.txt",.txt,utf-8,270310,0,26858,low-headings
Action,"1997_Mimic.html",.html,utf-8,169545,0,21006,low-headings
Action,"1997_The 5th Element.html",.html,utf-8,162943,0,24322,low-headings
Action,"1997_The Assignment.txt",.txt,utf-8,302339,0,33055,low-headings
Action,"1997_The Relic.html",.html,utf-8,241176,0,28376,low-headings
Action,"1997_U Turn (Stray Dogs).html",.html,utf-8,198103,0,23304,low-headings
Action,"1997_U Turn.html",.html,utf-8,211042,0,27210,low-headings
Action,"1997_Wag the Dog.html",.html,utf-8,225777,3,26949,convertible
Action,"1998_Antz.html",.html,utf-8,157320,0,17634,low-headings
Action,"1998_Blade.html",.html,utf-8,159630,0,24677,low-headings
Action,"1998_Enemy of the State.html",.html,utf-8,201385,0,22004,low-headings
Action,"1998_Fear And Loathing In Las Vegas.txt",.txt,utf-8,234098,0,22575,low-headings
Action,"1998_Fear and Loathing in Las Vegas.html",.html,utf-8,190795,109,22720,convertible
Action,"1998_Legionnaire.txt",.txt,utf-8,180992,168,23604,convertible
Action,"1998_Man in the Iron Mask.html",.html,utf-8,194788,131,26907,convertible
Action,"1998_Ronin.html",.html,utf-8,208135,0,28030,low-headings
Action,"1998_Rush Hour.html",.html,utf-8,147987,0,23435,low-headings
Action,"1998_Saving Private Ryan.html",.html,utf-8,242709,0,22243,low-headings
Action,"1998_Soldier.html",.html,utf-8,254830,0,32013,low-headings
Action,"1998_The Avengers.html",.html,utf-8,159375,0,24170,low-headings
Action,"1998_The Big Lebowski.txt",.txt,utf-8,240598,0,21496,low-headings
Action,"1998_The Horse Wisperer.html",.html,utf-8,237332,0,38187,low-headings
Action,"1998_The Truman Show.html",.html,utf-8,231853,0,28788,low-headings
Action,"1998_The X-Files Movie.html",.html,utf-8,222944,0,28369,low-headings
Action,"1998_There's Something About Mary.html",.html,utf-8,189501,0,36,low-headings
Action,"1998_There's Something About Mary.txt",.txt,utf-8,252823,0,22586,low-headings
Action,"1999_3 Kings (Spoils of War).html",.html,utf-8,210187,0,25460,low-headings
Action,"1999_3 Kings.html",.html,utf-8,212383,0,25904,low-headings
Action,"1999_Austin Powers 2_ The Spy Who Shagged Me.html",.html,utf-8,197476,0,17235,low-headings
Action,"1999_Bringing Out the Dead.html",.html,utf-8,170113,0,18129,low-headings
Action,"1999_Detroit Rock City.html",.html,utf-8,155759,104,26307,convertible
Action,"1999_Fight Club.html",.html,utf-8,261780,0,28105,low-headings
Action,"1999_Lake Placid.html",.html,utf-8,143456,0,15116,low-headings
Action,"1999_Life.txt",.txt,utf-8,268092,0,26261,low-headings
Action,"1999_Mystery Men.html",.html,utf-8,145792,97,22737,convertible
Action,"1999_Mystery Men.txt",.txt,utf-8,232876,0,22963,low-headings
Action,"1999_Sleepy Hollow.html",.html,utf-8,207915,0,25260,low-headings
Action,"1999_Snow Falling On Cedars.html",.html,utf-8,207660,0,25135,low-headings
Action,"1999_The Boondock Saints.html",.html,utf-8,263809,0,26072,low-headings
Action,"1999_The Boondock Saints.txt",.txt,utf-8,256695,0,26072,low-headings
Action,"1999_The Cider House Rules.html",.html,utf-8,163611,189,26146,convertible
Action,"1999_The Cider House Rules.txt",.txt,utf-8,272579,0,26156,low-headings
Action,"1999_The Haunting.html",.html,utf-8,232971,0,29719,low-headings
Action,"1999_The Insider.html",.html,utf-8,235374,0,26942,low-headings
Action,"1999_The Insider.txt",.txt,utf-8,293792,0,26966,low-headings
Action,"1999_The Limey.html",.html,utf-8,172366,0,19738,low-headings
Action,"2000_13 Days.html",.html,utf-8,217225,0,33742,low-headings
Action,"2000_Autumn In New York.txt",.txt,utf-8,248052,0,23928,low-headings
Action,"2000_Dark Angel - Pilot.txt",.txt,utf-8,190230,129,25521,convertible
Action,"2000_Final Destination.html",.html,utf-8,240585,0,24733,low-headings
Action,"2000_Frequency.html",.html,utf-8,255506,0,27741,low-headings
Action,"2000_Highlander 4.html",.html,utf-8,146692,0,18456,low-headings
Action,"2000_Mission Impossible II.html",.html,utf-8,198455,0,23288,low-headings
Action,"2000_Mission to Mars.txt",.txt,utf-8,277524,0,28631,low-headings
Action,"2000_O Brother, Where Art Thou_.txt",.txt,utf-8,196779,0,19087,low-headings
Action,"2000_Pitch Black.html",.html,utf-8,163660,0,19562,low-headings
Action,"2000_Quills.txt",.txt,utf-8,276293,0,27023,low-headings
Action,"2000_Red Planet.html",.html,utf-8,171920,161,22201,convertible
Action,"2000_Snatch.pdf",.pdf,binary,436833,-1,-1,PDF-skip
Action,"2000_The Crow Salvation.html",.html,utf-8,222590,0,21238,low-headings
Action,"2000_The Family Man.html",.html,utf-8,196276,0,27770,low-headings
Action,"2000_The Patriot.html",.html,utf-8,196999,152,29424,convertible
Action,"2000_Unbreakable.html",.html,utf-8,149777,91,24312,convertible
Action,"2001_15 Minutes.html",.html,utf-8,159147,0,25209,low-headings
Action,"2001_American Outlaws.html",.html,utf-8,232862,0,21107,low-headings
Action,"2001_Birthday Girl.txt",.txt,utf-8,169427,0,17550,low-headings
Action,"2001_Hannibal.html",.html,utf-8,266546,0,32408,low-headings
Action,"2001_Hannibal.txt",.txt,utf-8,322608,0,30628,low-headings
Action,"2001_Happy Campers.html",.html,utf-8,394757,0,32922,low-headings
Action,"2001_Heist.pdf",.pdf,binary,237657,-1,-1,PDF-skip
Action,"2001_I am Sam.txt",.txt,utf-8,227307,0,23284,low-headings
Action,"2001_Jurassic Park 3.html",.html,utf-8,121291,3,19392,convertible
Action,"2001_Life As A House.html",.html,utf-8,253334,0,26407,low-headings
Action,"2001_Made.html",.html,utf-8,204076,0,17997,low-headings
Action,"2001_Made.txt",.txt,utf-8,203304,0,17959,low-headings
Action,"2001_Pearl Harbor.html",.html,utf-8,208293,0,33255,low-headings
Action,"2001_Planet of the Apes, 2001.html",.html,utf-8,212215,148,22214,convertible
Action,"2001_Rush Hour 2.html",.html,utf-8,116061,0,18774,low-headings
Action,"2001_Storytelling.html",.html,utf-8,59838,0,8597,low-headings
Action,"2001_Taking Sides.html",.html,utf-8,174448,0,15292,low-headings
Action,"2001_The Believer.html",.html,utf-8,176561,116,22020,convertible
Action,"2001_The Bijou.html",.html,utf-8,215087,126,27847,convertible
Action,"2001_The Majestic.txt",.txt,utf-8,289462,0,27808,low-headings
Action,"2001_Ticker.html",.html,utf-8,120025,0,14921,low-headings
Action,"2001_Traffic.html",.html,utf-8,194441,0,30031,low-headings
Action,"2001_Traffic.txt",.txt,utf-8,312956,0,30031,low-headings
Action,"2002_Below.html",.html,utf-8,157087,252,19634,convertible
Action,"2002_Blade II.html",.html,utf-8,221556,0,24705,low-headings
Action,"2002_Pet Sematary II.html",.html,utf-8,143764,136,23076,convertible
Action,"2002_Punch Drunk Love.html",.html,utf-8,139499,82,15599,convertible
Action,"2002_Resident Evil - Romero - Unproduced.html",.html,utf-8,150964,0,22909,low-headings
Action,"2002_Solaris.html",.html,utf-8,102141,119,12346,convertible
Action,"2002_Spider-Man.html",.html,utf-8,168924,109,27445,convertible
Action,"2002_Star Trek 10_ Nemesis.html",.html,utf-8,175707,147,21726,convertible
Action,"2002_The Bourne Identity.html",.html,utf-8,197368,0,22753,low-headings
Action,"2002_The Bourne Identity.txt",.txt,utf-8,214297,0,22843,low-headings
Action,"2002_The Rules of Attraction.pdf",.pdf,binary,304749,-1,-1,PDF-skip
Action,"2002_The Salton Sea.html",.html,utf-8,194959,143,22009,convertible
Action,"2002_The Time Machine.html",.html,utf-8,129618,0,19963,low-headings
Action,"2002_xXx.txt",.txt,utf-8,234126,0,24700,low-headings
Action,"2003_Elf.html",.html,utf-8,159447,126,18880,convertible
Action,"2003_Freddy vs. Jason.html",.html,utf-8,160886,0,25340,low-headings
Action,"2003_Intolerable Cruelty.txt",.txt,utf-8,201142,0,17271,low-headings
Action,"2003_Lost in Translation.html",.html,utf-8,141159,0,13333,low-headings
Action,"2003_The Battle of Shaker Heights.txt",.txt,utf-8,198162,0,18082,low-headings
Action,"2003_The Hebrew Hammer.html",.html,utf-8,195534,0,20749,low-headings
Action,"2004_Blade Trinity.txt",.txt,utf-8,224710,0,25092,low-headings
Action,"2004_Cold Mountain.txt",.txt,utf-8,287613,0,29608,low-headings
Action,"2004_Collateral.html",.html,utf-8,273162,0,25586,low-headings
Action,"2004_Feast - revised draft.txt",.txt,utf-8,182594,0,17475,low-headings
Action,"2004_Hellboy.txt",.txt,utf-8,222683,0,22656,low-headings
Action,"2004_Suspect Zero.html",.html,utf-8,230559,0,28854,low-headings
Action,"2004_The Butterfly Effect.txt",.txt,utf-8,236233,0,23748,low-headings
Action,"2004_The Village (originally _The Woods_).txt",.txt,utf-8,194898,0,21139,low-headings
Action,"2005_Committed (filmed as Crazy Love).html",.html,utf-8,215380,0,20821,low-headings
Action,"2005_Domino.html",.html,utf-8,235366,0,1214,low-headings
Action,"2005_Game 6.html",.html,utf-8,133638,112,15442,convertible
Action,"2005_Hostage.html",.html,utf-8,186558,155,24963,convertible
Action,"2005_Two For The Money.html",.html,utf-8,351232,0,1130,low-headings
Action,"2006_SliTHER.html",.html,utf-8,168848,0,22788,low-headings
Action,"2006_The Black Dahlia.html",.html,utf-8,294985,0,36011,low-headings
Action,"2008_Sgt. Rock.html",.html,utf-8,289634,0,28990,low-headings
Action,"2008_Smokin' Aces.txt",.txt,utf-8,302227,0,29208,low-headings
Action,"2013_The Secret Life of Walter Mitty.pdf",.pdf,binary,260975,-1,-1,PDF-skip
Action,"imsdb.com-scripts-Avatar.html.md",.md,utf-8,311424,0,35681,low-headings
Action,"imsdb.com-scripts-Backdraft.html.md",.md,utf-8,281532,0,27453,low-headings
Action,"imsdb.com-scripts-Crank.html.md",.md,utf-8,245881,0,22500,low-headings
Action,"imsdb.com-scripts-Hanna.html.md",.md,utf-8,201442,0,25569,low-headings
Action,"imsdb.com-scripts-High-Fidelity.html.md",.md,utf-8,279601,0,26465,low-headings
Action,"imsdb.com-scripts-Inglourious-Basterds.html.md",.md,utf-8,264832,0,34205,low-headings
Action,"imsdb.com-scripts-Passengers.html.md",.md,utf-8,252456,0,25164,low-headings
Action,"imsdb.com-scripts-Pearl-Harbor.html.md",.md,utf-8,205177,0,33629,low-headings
Action,"imsdb.com-scripts-Ronin.html.md",.md,utf-8,212293,0,28401,low-headings
Action,"imsdb.com-scripts-Surrogates.html.md",.md,utf-8,209988,0,24414,low-headings
Action,"imsdb.com-scripts-TRON-Legacy.html.md",.md,utf-8,198436,0,21112,low-headings
Action,"imsdb.com-scripts-Terminator-2-Judgement-Day.html.md",.md,utf-8,268922,0,35903,low-headings
Action,"imsdb.com-scripts-Valkyrie.html.md",.md,utf-8,199777,4,24835,convertible
Action,"imsdb.com-scripts-Watchmen.html.md",.md,utf-8,213681,0,27514,low-headings
Adventure,"1990_The Adventures of Ford Fairlane (Ford Fairlane ).html",.html,utf-8,204946,0,23218,low-headings
Adventure,"1992_1492_ Conquest of Paradise_.html",.html,utf-8,152250,0,22913,low-headings
Adventure,"1992_Conquest of Paradise_ 1492.txt",.txt,utf-8,175457,156,22913,convertible
Adventure,"1994_Forrest Gump.txt",.txt,utf-8,261442,0,25190,low-headings
Adventure,"1996_Return of the Apes.html",.html,utf-8,185755,0,32653,low-headings
Adventure,"1996_The English Patient.html",.html,utf-8,317090,0,30945,low-headings
Adventure,"1997_Jurassic Park 2_ The Lost World.html",.html,utf-8,199660,1,32313,low-headings
Adventure,"1997_Mrs. Brown.html",.html,utf-8,112983,0,17421,low-headings
Adventure,"1997_Titanic.txt",.txt,utf-8,408081,0,43358,low-headings
Adventure,"1998_Gods and Monsters.html",.html,utf-8,214956,0,22831,low-headings
Adventure,"1998_Gods and Monsters.txt",.txt,utf-8,236732,0,22832,low-headings
Adventure,"1998_The Truman Show.html",.html,utf-8,231853,0,28788,low-headings
Adventure,"1999_American Beauty.html",.html,utf-8,186763,162,20249,convertible
Adventure,"1999_House on Haunted Hill.html",.html,utf-8,184291,0,22240,low-headings
Adventure,"1999_The Talented Mr. Ripley.html",.html,utf-8,176316,0,20523,low-headings
Adventure,"1999_The Talented Mr. Ripley.txt",.txt,utf-8,220840,0,20346,low-headings
Adventure,"2000_Almost Famous.html",.html,utf-8,234345,0,35166,low-headings
Adventure,"2000_Almost Famous.txt",.txt,utf-8,358640,0,34297,low-headings
Adventure,"2000_Quantum Project.html",.html,utf-8,53893,0,5906,low-headings
Adventure,"2001_Blow.html",.html,utf-8,145958,0,22686,low-headings
Adventure,"2001_Jurassic Park 3.html",.html,utf-8,121291,3,19392,convertible
Adventure,"2001_Ocean's Eleven.pdf",.pdf,binary,304026,-1,-1,PDF-skip
Adventure,"2001_The Man Who Wasn't There.html",.html,utf-8,206810,0,18815,low-headings
Adventure,"2002_Signs.txt",.txt,utf-8,219965,0,22605,low-headings
Adventure,"2002_Star Trek 10_ Nemesis.html",.html,utf-8,175707,147,21726,convertible
Adventure,"2003_Big Fish.txt",.txt,utf-8,252050,0,25933,low-headings
Adventure,"2003_Eternal Sunshine Of The Spotless Mind.txt",.txt,utf-8,255156,0,23282,low-headings
Adventure,"2004_Feast - early draft.txt",.txt,utf-8,223961,0,21435,low-headings
Adventure,"2004_Ocean's Twelve.pdf",.pdf,binary,248691,-1,-1,PDF-skip
Adventure,"2009_Adventureland.pdf",.pdf,binary,335008,-1,-1,PDF-skip
Adventure,"imsdb.com-scripts-Ocean's-Twelve.html.md",.md,utf-8,231349,0,23287,low-headings
Adventure,"imsdb.com-scripts-Sugar.html.md",.md,utf-8,207031,0,24593,low-headings
Adventure,"imsdb.com-scripts-Two-For-The-Money.html.md",.md,utf-8,241942,0,27196,low-headings
Animation,"imsdb.com-scripts-Kung-Fu-Panda.html.md",.md,utf-8,152025,0,15184,low-headings
Comedy,"1991_Barton Fink.html",.html,utf-8,139395,0,21529,low-headings
Comedy,"1991_Barton Fink.txt",.txt,utf-8,224964,0,21529,low-headings
Comedy,"1991_Hudson Hawk.html",.html,utf-8,193490,0,23413,low-headings
Comedy,"1991_The Fisher King.html",.html,utf-8,253343,0,25080,low-headings
Comedy,"1992_The Crying Game.html",.html,utf-8,138473,105,15648,convertible
Comedy,"1992_The Crying Game.txt",.txt,utf-8,178453,0,15403,low-headings
Comedy,"1992_Twin Peaks_ Fire Walk With Me.txt",.txt,utf-8,255058,0,24038,low-headings
Comedy,"1994_The Hudsucker Proxy.html",.html,utf-8,292532,0,27139,low-headings
Comedy,"1994_The Hudsucker Proxy.txt",.txt,utf-8,284993,0,27139,low-headings
Comedy,"1994_The Shawshank Redemption.html",.html,utf-8,180962,0,29135,low-headings
Comedy,"1995_Get Shorty.txt",.txt,utf-8,278466,0,26757,low-headings
Comedy,"1995_Kids.txt",.txt,utf-8,176830,0,17129,low-headings
Comedy,"1996_The Ghost and the Darkness.html",.html,utf-8,142681,0,22871,low-headings
Comedy,"1997_Jurassic Park 2_ The Lost World.html",.html,utf-8,199660,1,32313,low-headings
Comedy,"1998_Beloved.html",.html,utf-8,262637,0,33514,low-headings
Comedy,"1999_Ed TV.html",.html,utf-8,154382,0,23909,low-headings
Comedy,"1999_South Park_ Bigger, Longer, Uncut.html",.html,utf-8,247854,0,25537,low-headings
Comedy,"1999_The Blast from the Past.html",.html,utf-8,229419,0,24067,low-headings
Comedy,"2000_Erin Brockovich.html",.html,utf-8,230875,0,29377,low-headings
Comedy,"2000_Return to Me.html",.html,utf-8,180615,100,20747,convertible
Comedy,"2001_15 Minutes.html",.html,utf-8,159147,0,25209,low-headings
Comedy,"2001_Ghost World.html",.html,utf-8,265255,0,22543,low-headings
Comedy,"2001_Ghost World.txt",.txt,utf-8,258393,0,22543,low-headings
Comedy,"2001_Monkeybone.html",.html,utf-8,193224,137,26376,convertible
Comedy,"2001_Traffic.html",.html,utf-8,194441,0,30031,low-headings
Comedy,"2001_Traffic.txt",.txt,utf-8,312956,0,30031,low-headings
Comedy,"2002_A Walk to Remember.html",.html,utf-8,170958,223,19398,convertible
Comedy,"2002_John Q..html",.html,utf-8,187644,166,23504,convertible
Comedy,"2002_Panic Room.html",.html,utf-8,162085,0,23130,low-headings
Comedy,"2003_Bruce Almighty.txt",.txt,utf-8,237465,0,22181,low-headings
Comedy,"2004_The Woodsman.html",.html,utf-8,160944,0,16819,low-headings
Comedy,"2006_Boy Who Never Slept.txt",.txt,utf-8,148648,0,12785,low-headings
Comedy,"2009_Funny People.pdf",.pdf,binary,305237,-1,-1,PDF-skip
Comedy,"imsdb.com-scripts-Beloved.html.md",.md,utf-8,266458,0,33863,low-headings
Comedy,"imsdb.com-scripts-Good-Will-Hunting.html.md",.md,utf-8,269827,0,23860,low-headings
Comedy,"imsdb.com-scripts-Timber-Falls.html.md",.md,utf-8,178288,0,21740,low-headings
Crime,"1990_Awakenings.pdf",.pdf,binary,963546,-1,-1,PDF-skip
Crime,"1990_Goodfellas.html",.html,utf-8,263698,0,24515,low-headings
Crime,"1990_The Adventures of Ford Fairlane (Ford Fairlane ).html",.html,utf-8,204946,0,23218,low-headings
Crime,"1990_The Grifters.html",.html,utf-8,172195,0,22431,low-headings
Crime,"1990_To Sleep With Anger.html",.html,utf-8,133329,188,23258,convertible
Crime,"1990_Wild At Heart.html",.html,utf-8,172335,1,27657,low-headings
Crime,"1991_Hudson Hawk.html",.html,utf-8,193490,0,23413,low-headings
Crime,"1991_JFK.txt",.txt,utf-8,546290,0,52766,low-headings
Crime,"1991_Mobsters.txt",.txt,utf-8,255693,0,25345,low-headings
Crime,"1991_Thelma & Louise.html",.html,utf-8,257409,0,24413,low-headings
Crime,"1992_Bad Lieutenant.txt",.txt,utf-8,139351,0,15046,low-headings
Crime,"1992_Basic Instinct.html",.html,utf-8,216144,0,20119,low-headings
Crime,"1992_Batman 2 (Unproduced).html",.html,utf-8,293541,0,38094,low-headings
Crime,"1992_Deep Cover.txt",.txt,utf-8,223066,0,20780,low-headings
Crime,"1992_El Mariachi.txt",.txt,utf-8,117024,0,13015,low-headings
Crime,"1992_Glengarry Glen Ross.html",.html,utf-8,150041,0,13908,low-headings
Crime,"1992_Jennifer Eight.html",.html,utf-8,301102,0,35630,low-headings
Crime,"1992_Thunderheart.txt",.txt,utf-8,280049,0,30579,low-headings
Crime,"1992_Twin Peaks_ Fire Walk With Me.txt",.txt,utf-8,255058,0,24038,low-headings
Crime,"1993_Bodies, Rest & Motion.txt",.txt,utf-8,186603,0,15470,low-headings
Crime,"1993_Body of Evidence.html",.html,utf-8,217437,0,21325,low-headings
Crime,"1993_Demolition Man.html",.html,utf-8,214725,0,22473,low-headings
Crime,"1993_Fatal Instinct.txt",.txt,utf-8,267511,0,27456,low-headings
Crime,"1993_Kalifornia.txt",.txt,utf-8,253621,0,26091,low-headings
Crime,"1993_So I Married An Axe Murderer.txt",.txt,utf-16le-bom,449494,0,19746,low-headings
Crime,"1993_The Fugitive.html",.html,utf-8,168999,0,26252,low-headings
Crime,"1993_True Romance.html",.html,utf-8,207756,83,26511,convertible
Crime,"1994_Ace Ventura_ Pet Detective.html",.html,utf-8,146296,131,18048,convertible
Crime,"1994_Interview with the Vampire.html",.html,utf-8,142745,0,22619,low-headings
Crime,"1994_Natural Born Killers.html",.html,utf-8,255085,0,31851,low-headings
Crime,"1994_Natural Born Killers.pdf",.pdf,binary,224327,-1,-1,PDF-skip
Crime,"1994_Pulp Fiction.html",.html,utf-8,304628,0,27759,low-headings
Crime,"1994_Serial Mom.html",.html,utf-8,183079,0,19165,low-headings
Crime,"1994_Serial Mom.txt",.txt,utf-8,214448,0,19063,low-headings
Crime,"1994_Speed.pdf",.pdf,binary,229131,-1,-1,PDF-skip
Crime,"1994_The Crow.html",.html,utf-8,137784,0,21915,low-headings
Crime,"1994_The Shawshank Redemption.html",.html,utf-8,180962,0,29135,low-headings
Crime,"1994_X-Men.html",.html,utf-8,279469,0,33724,low-headings
Crime,"1995_12 Monkeys.html",.html,utf-8,200203,0,30880,low-headings
Crime,"1995_Assassins.html",.html,utf-8,196510,0,22918,low-headings
Crime,"1995_Batman Forever.html",.html,utf-8,231496,0,23664,low-headings
Crime,"1995_Copycat.html",.html,utf-8,188505,1,30101,low-headings
Crime,"1995_Halloween 6_ The Curse of Michael Myers (HALLOWEEN 666_ THE ORIGIN OF MICHAEL MY.html",.html,utf-8,146916,147,22937,convertible
Crime,"1995_Lord of Illusions.html",.html,utf-8,134857,0,20630,low-headings
Crime,"1995_Mr. Holland's Opus.pdf",.pdf,binary,199319,-1,-1,PDF-skip
Crime,"1995_Panther.txt",.txt,utf-8,229250,0,21480,low-headings
Crime,"1995_Seven.html",.html,utf-8,288054,0,34470,low-headings
Crime,"1995_The Usual Suspects.html",.html,utf-8,232818,0,25127,low-headings
Crime,"1995_Virtuosity.html",.html,utf-8,166421,0,25747,low-headings
Crime,"1996_Bottle Rocket.html",.html,utf-8,173780,92,19812,convertible
Crime,"1996_Bound.txt",.txt,utf-8,153319,179,19152,convertible
Crime,"1996_From Dusk Till Dawn.html",.html,utf-8,140769,0,22924,low-headings
Crime,"1996_From Dusk Till Dawn.txt",.txt,utf-8,227495,0,22852,low-headings
Crime,"1996_Lone Star.html",.html,utf-8,150805,0,23468,low-headings
Crime,"1996_Mission Impossible.html",.html,utf-8,177699,0,21712,low-headings
Crime,"1996_Scream.txt",.txt,utf-8,231936,0,22065,low-headings
Crime,"1996_Sling Blade.html",.html,utf-8,168579,0,21301,low-headings
Crime,"1996_The Cable Guy.txt",.txt,utf-8,137548,1,24081,low-headings
Crime,"1997_Affliction.txt",.txt,utf-8,184970,0,16102,low-headings
Crime,"1997_Austin Powers_ International Man of Mystery.html",.html,utf-8,220132,0,19060,low-headings
Crime,"1997_Austin Powers_ International Man of Mystery.txt",.txt,utf-8,212207,0,19059,low-headings
Crime,"1997_Conspiracy Theory.html",.html,utf-8,209043,0,23506,low-headings
Crime,"1997_Crow 3_ Resurrection.txt",.txt,utf-8,133773,49,21124,convertible
Crime,"1997_Donnie Brasco.txt",.txt,utf-8,262481,0,22374,low-headings
Crime,"1997_Face_Off.html",.html,utf-8,201711,0,23677,low-headings
Crime,"1997_Gang Related.txt",.txt,utf-8,262223,0,24228,low-headings
Crime,"1997_Grosse Pointe Blank.html",.html,utf-8,123846,0,19135,low-headings
